Calendar_date,day_of_week_num,route_id,bus_id,stop_sequence,arrival_delay,dwell_time,travel_time_for_previous_section,scheduled_travel_time,upstream_stop_delay,origin_delay,previous_bus_delay,previous_trip_travel_time,traffic_condition,recurrent_delay,weather,temperature,day_of_week,time_of_day,factor(weather)Light_Rain,factor(weather)Light_Snow,factor(weather)Normal,factor(weather)Rain,factor(weather)Snow,factor(temperature)Cold,factor(temperature)Extra_cold,factor(temperature)Normal,factor(day_of_week)weekday,factor(day_of_week)weekend,factor(time_of_day)Afternoon_peak,factor(time_of_day)Morning_peak,factor(time_of_day)Off-peak
2022-03-25,4,4,41357,4,-56,21,41,188,-41,28,168,110,114.333336,117.37313,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-31,0,4,44067,17,21,31,103,93,13,10,37,53,52.666668,64.91428,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-01-25,1,4,44066,26,26,16,40,58,23,12,255,65,53.0,51.409092,Normal,Extra cold,weekday,OP,0,0,1,0,0,0,1,0,1,0,0,0,1
2022-01-19,2,4,44416,5,-2,31,94,138,-26,6,6,136,128.0,127.625,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-12,5,4,41364,17,611,37,104,93,600,432,405,50,58.333332,64.81356,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-01,4,4,45540,15,73,36,77,87,68,23,225,43,44.666668,52.742573,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-17,6,4,41353,3,160,70,51,55,107,99,-25,33,34.0,44.044445,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-03,3,4,45529,2,29,39,207,90,36,9,16,69,56.333332,51.75,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-03-02,2,4,41372,4,6,36,31,156,37,39,132,190,140.66667,108.67742,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-20,3,4,41370,4,-42,21,46,156,-14,12,246,131,113.333336,98.5,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-04-24,6,4,45531,17,95,45,84,93,94,0,629,75,78.333336,69.03603,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-14,0,4,41367,5,84,32,73,121,60,135,62,149,134.66667,118.59494,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-18,1,4,44058,25,20,47,79,48,-27,29,-101,34,37.333332,38.105263,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-17,0,4,41363,3,24,17,35,55,27,15,17,40,44.0,39.17647,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-06,6,4,41346,12,141,15,73,92,181,140,-12,29,32.666668,37.945454,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-20,2,4,44069,13,131,63,35,95,106,32,47,44,75.666664,80.832,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-27,3,4,41360,15,-27,32,103,108,-2,4,-1,58,61.333332,59.973682,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-08,2,4,41366,14,200,36,83,139,216,48,130,123,122.0,100.39893,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-26,1,4,41730,1,89,0,0,180,118,118,-30,137,160.33333,163.08784,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-05,5,4,41348,22,168,23,50,66,149,9,54,31,37.0,44.303032,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-17,1,4,41731,5,305,53,106,121,225,117,129,138,140.33333,123.31373,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-13,4,4,44413,9,430,63,91,76,410,357,665,35,40.333332,41.526318,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-09,3,4,45529,16,-46,29,53,159,8,59,-11,107,141.33333,106.50279,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-21,5,4,41344,14,449,47,62,124,436,374,109,87,99.666664,97.78236,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-11,4,4,44418,22,27,21,46,89,48,11,-41,55,49.666668,64.58889,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-22,4,4,41348,22,4,0,76,81,29,91,112,71,56.0,50.46875,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-24,3,4,45531,26,-8,19,31,66,-10,4,251,53,50.666668,51.878788,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-03,3,4,44416,21,91,44,50,108,108,48,31,66,57.333332,63.35294,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-02-08,1,4,45532,6,106,26,108,52,67,16,72,57,54.666668,52.48936,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-05-21,5,4,44056,7,0,19,36,95,13,12,279,79,67.666664,69.467155,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-05,5,4,41725,27,78,0,50,133,174,7,28,42,41.666668,50.627453,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-06,6,4,41729,8,36,20,61,97,53,9,9,81,71.0,69.71429,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-07,0,4,45541,23,145,21,55,60,135,-6,18,36,56.666668,42.939392,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-01-20,3,4,44066,3,168,61,57,82,145,158,76,55,64.0,46.18182,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-03-23,2,4,41376,23,139,0,48,50,161,14,284,35,36.0,36.367645,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-17,3,4,44067,24,252,26,45,126,247,43,562,188,118.666664,84.72839,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-26,3,4,41363,3,607,38,61,69,594,563,30,37,37.666668,46.32174,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-23,2,4,41379,18,49,22,61,87,61,24,69,76,110.0,77.73214,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-09,0,4,41349,15,67,33,69,75,59,27,109,40,48.0,48.890907,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-13,4,4,44414,22,-96,14,42,81,-77,69,298,57,65.0,56.054546,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-24,6,4,41352,18,161,42,72,87,130,38,71,43,84.0,82.969696,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-28,3,4,44418,24,-74,11,37,126,-54,32,246,75,97.666664,84.083336,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-29,5,4,44068,1,-22,0,0,180,23,23,-31,128,148.0,156.875,Light Rain,Normal,weekend,OP,1,0,0,0,0,0,0,1,0,1,0,0,1
2022-03-03,3,4,44062,8,57,17,81,155,69,9,-104,70,92.0,89.539474,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-10,3,4,45531,10,142,93,87,135,77,17,53,180,140.66667,115.39561,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-19,2,4,44064,15,-11,45,67,75,-23,16,166,51,46.0,51.0625,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-23,0,4,44064,25,-80,17,62,53,-81,16,209,41,40.0,41.32857,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-20,2,4,41348,12,413,68,56,123,423,493,56,49,38.0,47.769665,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-10,3,4,41366,24,-51,34,39,149,-27,23,-108,88,82.0,88.979164,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-20,2,4,41357,26,394,15,51,94,415,21,100,90,102.666664,81.15958,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-04,4,4,41365,26,134,9,41,66,129,21,95,52,47.0,59.42857,Normal,Extra cold,weekday,MP,0,0,1,0,0,0,1,0,1,0,0,1,0
2022-02-01,1,4,41729,10,45,19,56,118,26,18,-14,93,109.666664,107.875,Normal,Extra cold,weekday,AP,0,0,1,0,0,0,1,0,1,0,1,0,0
2022-04-02,5,4,41365,9,25,58,91,66,-6,3,93,44,60.0,39.26923,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-13,4,4,41370,27,-50,0,66,133,41,47,-206,35,37.333332,46.521427,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-23,3,4,45211,27,94,0,49,120,186,118,11,42,37.666668,47.922653,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-28,4,4,41351,22,102,0,86,81,109,38,-62,39,56.333332,54.35294,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-25,1,4,44056,4,1,22,34,125,32,4,18,73,77.0,89.652176,Normal,Extra cold,weekday,OP,0,0,1,0,0,0,1,0,1,0,0,0,1
2022-02-25,4,4,41363,9,-26,34,89,66,-23,-3,224,42,37.333332,39.95238,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-24,1,4,41344,6,89,24,131,52,47,16,78,59,58.666668,54.291428,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-11,2,4,41354,4,-40,25,33,156,-11,36,77,101,90.333336,112.530205,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-25,2,4,41343,2,92,52,170,75,65,15,-32,37,41.666668,47.068966,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-16,5,4,41732,7,54,21,71,112,67,9,4,69,78.666664,76.90551,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-09,0,4,44057,27,-101,14,52,147,-5,36,27,40,41.0,48.112244,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-02,0,4,41353,17,66,32,143,93,60,40,430,50,62.0,62.627453,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-09,2,4,41360,10,94,14,40,118,80,12,361,122,120.333336,114.26126,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-07,3,4,44058,19,146,36,84,69,148,20,9,41,54.333332,42.28713,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-01-30,6,4,41353,18,70,21,65,87,89,34,129,84,95.0,85.875,Light Snow,Cold,weekend,OP,0,1,0,0,0,1,0,0,0,1,0,0,1
2022-03-21,0,4,41356,16,234,44,49,139,204,32,315,83,117.333336,105.46342,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-20,6,4,41346,27,-111,14,58,133,-38,50,291,39,37.333332,42.35165,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-09,0,4,41345,14,30,45,53,124,38,27,53,77,80.0,89.469025,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-25,4,4,45538,3,16,16,56,82,44,20,-49,41,38.666668,48.451614,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-21,3,4,41364,21,60,42,49,108,58,17,20,40,56.333332,68.97076,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-14,0,4,44057,12,-72,30,40,107,-41,108,90,41,40.333332,45.01852,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-02-28,0,4,41732,24,48,41,33,138,67,7,50,74,80.666664,86.01351,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-08,1,4,45537,11,330,32,117,110,343,11,12,54,62.666668,66.68519,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-01-27,3,4,41376,22,-83,14,56,89,-50,24,41,49,60.666668,68.3871,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-05,1,4,44413,19,9,31,45,69,11,20,-16,39,38.333332,43.391666,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-03-03,3,4,44064,23,376,13,44,44,373,47,182,35,35.333332,36.2549,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-01-18,1,4,44061,2,-1,28,164,90,8,24,59,43,54.0,49.8,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-28,5,4,41362,2,60,36,165,75,57,12,256,43,41.0,46.429577,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-31,3,4,41357,7,56,20,39,127,80,35,286,80,102.666664,77.88976,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-06,6,4,41357,7,98,14,38,95,122,5,194,74,68.666664,70.25926,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-09,0,4,41352,8,55,24,69,155,74,32,-160,84,81.0,92.31624,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-24,1,4,45529,23,652,15,45,65,657,624,350,35,40.333332,40.955803,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-16,5,4,44418,6,53,34,84,52,23,8,4,56,54.0,52.25564,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-04,4,4,41344,14,64,30,80,139,59,29,5,85,95.666664,99.38835,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-02-12,5,4,45532,14,91,57,141,124,69,15,510,75,92.333336,99.15254,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-05,3,4,41356,13,51,82,45,107,-9,3,20,80,102.0,94.57252,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-01,4,4,41726,4,-14,33,42,156,20,27,-8,115,117.666664,109.19469,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-15,2,4,44411,9,-97,73,85,95,-123,16,25,54,55.666668,47.44776,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-25,0,4,41730,7,363,18,40,112,370,325,-37,72,75.0,73.36429,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-03,1,4,41364,14,86,29,88,157,53,21,199,123,103.0,98.28889,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-07,3,4,41356,22,111,25,58,66,111,13,-66,42,54.666668,50.557693,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-06-20,0,4,44065,14,0,68,119,176,21,33,72,79,95.0,92.44915,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-29,4,4,41729,24,-31,0,44,115,17,46,427,78,79.666664,82.30935,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-07,0,4,45542,10,51,77,38,118,-18,15,590,106,106.333336,112.39216,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-16,0,4,41343,22,-28,23,78,89,-8,23,15,55,72.333336,60.037037,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-20,0,4,41364,6,239,30,103,45,198,44,139,35,73.0,53.84492,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-18,2,4,41350,12,582,25,107,123,630,611,66,66,45.333332,50.419353,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-22,1,4,41361,7,271,18,41,112,264,140,766,67,78.0,75.3375,Normal,Extra cold,weekday,AP,0,0,1,0,0,0,1,0,1,0,1,0,0
2022-02-15,1,4,45543,4,2,29,36,188,72,41,-13,134,116.333336,114.95082,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-13,6,4,41358,1,41,0,0,120,40,40,512,139,143.0,161.19719,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-27,6,4,41354,13,455,76,26,95,385,296,32,111,99.666664,100.0,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-12,1,4,41377,22,339,15,41,81,366,18,378,86,57.333332,56.412212,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-12,3,4,44057,3,108,41,51,69,95,32,184,40,37.0,47.955357,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-04,2,4,41731,22,-95,19,84,96,-90,7,89,55,53.666668,61.644577,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-17,0,4,44060,11,-28,25,99,129,22,39,65,64,63.0,66.7619,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-03,6,4,41346,8,40,27,93,135,68,22,40,86,84.666664,84.81373,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-10,1,4,41728,1,36,0,0,180,27,27,-20,142,127.0,159.65645,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-09,3,4,41367,17,-2,45,99,125,11,21,60,69,88.333336,79.42635,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-10,4,4,41347,16,571,27,56,179,633,137,81,102,98.0,107.28662,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-18,5,4,45545,24,366,18,25,115,408,471,352,99,83.666664,76.323235,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-10,6,4,41371,10,136,47,34,118,113,115,376,105,106.666664,105.447914,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-21,3,4,44411,20,-103,19,45,111,-68,23,1,45,49.666668,52.15625,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-08,4,4,45539,14,157,22,85,124,162,7,349,108,102.666664,89.893616,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-18,4,4,41731,17,669,62,79,93,609,548,127,60,95.333336,76.92857,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-24,6,4,41352,8,333,0,90,116,361,306,718,71,105.0,79.85714,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-15,4,4,41345,1,213,0,0,120,191,191,58,135,147.0,167.72728,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-11,0,4,41356,13,229,73,59,107,176,180,112,86,89.333336,89.15873,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-18,2,4,44417,22,146,18,87,81,164,74,52,96,67.666664,58.135,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-29,4,4,45542,24,134,17,51,138,174,7,378,90,110.333336,91.41096,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-28,4,4,44418,2,64,58,172,90,1,9,-8,41,56.333332,56.151516,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-24,6,4,41370,13,523,79,70,95,428,181,121,100,114.333336,94.26316,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-14,0,4,44063,15,9,45,69,75,-10,6,180,54,53.666668,50.416668,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-16,0,4,44086,20,233,58,63,129,254,11,657,51,49.0,53.07362,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-01,4,4,41365,6,153,29,212,52,109,37,64,40,45.0,55.627274,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-04-04,0,4,41354,16,-11,40,46,198,41,36,-152,112,110.333336,121.94193,Light Rain,Normal,weekday,AP,1,0,0,0,0,0,0,1,1,0,1,0,0
2022-05-21,5,4,41344,20,560,67,47,111,548,320,978,59,52.0,49.291428,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-22,6,4,45545,22,517,25,46,73,525,400,114,52,44.666668,52.124184,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-24,6,4,45531,27,-20,0,58,133,73,0,545,48,41.0,48.054054,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-28,0,4,45544,22,318,16,43,81,345,25,28,45,46.0,51.73832,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-19,3,4,41734,5,34,46,127,138,-4,50,32,117,122.666664,110.983406,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-18,4,4,41344,4,81,28,44,156,109,51,-19,111,109.666664,106.29114,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-02-18,4,4,41348,6,123,33,104,45,105,15,198,31,44.333332,49.36111,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-18,4,4,41361,16,-13,42,63,179,6,11,97,161,143.0,120.329414,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-06-10,4,4,41724,6,321,0,74,38,283,125,83,71,55.333332,56.895424,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-15,5,4,45534,20,145,15,46,111,187,-2,152,70,52.666668,49.4375,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-01-22,5,4,44057,26,110,0,34,73,134,72,582,53,57.666668,54.13793,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-05-07,5,4,41358,3,56,29,54,69,59,26,40,34,36.666668,39.31783,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-09,2,4,41374,25,97,20,69,48,83,12,119,43,42.0,41.64,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-13,4,4,41728,15,139,52,100,97,125,59,313,50,51.666668,57.962963,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-05,1,4,41349,9,153,46,87,66,137,29,360,54,47.0,39.883495,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-03,1,4,41724,11,99,26,115,146,162,13,45,74,91.333336,75.61006,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-11,4,4,44066,27,287,18,66,147,370,8,162,61,54.666668,52.96552,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-25,1,4,44063,19,-42,17,119,93,-14,16,72,45,50.666668,44.208332,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-04-01,4,4,41370,15,55,50,119,97,51,7,-86,57,54.0,58.52941,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-11,2,4,45545,19,-25,52,70,93,-14,25,63,46,43.333332,46.07595,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-31,0,4,44069,10,104,29,36,118,77,10,45,124,126.666664,108.62162,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-02-02,2,4,41724,20,31,40,52,129,77,-374,16,51,64.333336,55.555557,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-03-24,3,4,41374,18,122,10,91,87,65,11,403,129,79.0,85.71545,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-10,3,4,41730,7,-1,24,54,127,43,86,18,82,75.666664,82.111115,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-24,3,4,41377,21,214,30,47,88,206,7,-31,39,43.0,54.988636,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-20,2,4,45529,2,5,64,135,75,-31,14,5,49,48.666668,52.550724,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-29,4,4,41360,20,220,80,52,129,228,77,-7,73,64.0,52.959183,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-27,4,4,41376,11,-58,20,137,165,-14,40,-110,69,76.666664,91.540085,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-07,0,4,44071,20,193,34,42,111,224,53,2,42,56.666668,56.504856,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-29,4,4,45542,8,174,22,71,116,181,8,-41,58,103.333336,85.49624,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-14,0,4,41733,16,220,22,58,198,301,198,-100,108,103.0,125.96491,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-18,2,4,44056,16,-27,52,49,139,-20,19,162,108,102.0,104.521736,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-10,0,4,41351,12,-1,31,76,107,10,24,-87,38,42.666668,41.642857,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-02-18,4,4,44062,24,33,0,28,102,77,122,102,59,75.0,70.333336,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-13,4,4,44058,10,-3,33,36,135,-14,-7,69,119,129.66667,107.06358,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-14,4,4,41362,6,125,49,95,45,81,15,0,69,52.666668,54.75,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-17,3,4,44413,13,305,49,43,95,274,25,31,102,106.0,94.42623,Light Snow,Normal,weekday,MP,0,1,0,0,0,0,0,1,1,0,0,1,0
