Calendar_date,day_of_week_num,route_id,bus_id,stop_sequence,arrival_delay,dwell_time,travel_time_for_previous_section,scheduled_travel_time,upstream_stop_delay,origin_delay,previous_bus_delay,previous_trip_travel_time,traffic_condition,recurrent_delay,weather,temperature,day_of_week,time_of_day,factor(weather)Light_Rain,factor(weather)Light_Snow,factor(weather)Normal,factor(weather)Rain,factor(weather)Snow,factor(temperature)Cold,factor(temperature)Extra_cold,factor(temperature)Normal,factor(day_of_week)weekday,factor(day_of_week)weekend,factor(time_of_day)Afternoon_peak,factor(time_of_day)Morning_peak,factor(time_of_day)Off-peak
2022-06-16,3,4,41360,22,385,23,60,81,379,108,585,46,54.333332,55.40306,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-08,2,4,44063,14,615,27,184,176,623,718,829,128,128.0,98.79269,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-12,3,4,45537,25,303,0,102,63,326,159,704,38,39.0,43.98,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-17,1,4,41346,14,204,39,88,157,228,324,506,72,87.666664,99.92815,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-26,5,4,41725,19,311,25,57,69,305,290,720,39,39.0,42.882355,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-04,2,4,44059,22,445,0,62,58,459,50,1084,48,46.333332,45.019047,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-22,1,4,41364,25,409,17,88,57,353,220,477,45,41.666668,44.33898,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-02-27,6,4,41354,20,693,16,48,111,743,471,751,46,55.333332,46.468086,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-15,6,4,41360,5,520,43,110,104,470,344,491,99,87.666664,100.798164,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-24,1,4,41376,10,433,0,34,135,462,502,916,137,122.666664,109.583336,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-20,3,4,44065,20,302,19,60,111,314,-7,1161,51,49.333332,54.375,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-02-27,6,4,44416,25,248,31,76,53,235,69,623,65,43.666668,38.847458,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-09,2,4,44064,15,294,50,96,97,276,47,824,62,60.0,55.908257,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-26,5,4,44063,27,259,14,52,133,344,15,579,43,41.0,45.64045,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-21,0,4,41732,23,335,0,69,60,358,74,713,65,48.666668,40.724136,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-02,0,4,41353,10,115,18,44,118,103,71,836,117,114.666664,103.990654,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-19,5,4,41361,21,711,38,56,98,717,191,865,101,72.0,61.046875,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-19,5,4,45541,27,520,13,60,133,599,108,853,42,40.333332,47.639343,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-06-09,3,4,41383,13,452,19,72,118,431,283,637,123,112.333336,90.41936,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-13,6,4,41365,17,467,35,123,93,458,28,613,67,65.333336,70.65116,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-19,5,4,45534,16,434,16,64,139,444,158,663,88,85.333336,107.9375,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-14,5,4,41343,19,387,25,58,69,402,345,751,31,32.333332,42.38255,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-08,2,4,44410,14,508,49,132,176,508,300,823,129,111.333336,98.55738,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-03,6,4,45540,23,253,14,69,55,222,17,713,53,49.0,41.01031,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-06,0,4,44058,18,207,0,113,87,209,11,685,99,91.666664,82.69643,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-14,5,4,41376,25,616,33,85,53,600,36,723,36,36.333332,41.75817,Rain,Normal,weekend,OP,0,0,0,1,0,0,0,1,0,1,0,0,1
2022-06-06,0,4,44067,19,259,27,82,69,262,11,675,36,37.333332,44.41711,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-25,2,4,41358,2,454,25,153,60,445,472,875,34,42.0,46.232,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-08,6,4,45536,13,304,83,84,82,198,110,646,106,77.333336,65.803925,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-25,2,4,44068,11,-11,21,99,146,63,88,758,67,76.333336,78.70616,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-08,2,4,44413,17,699,55,124,108,575,52,967,85,75.0,100.75862,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-30,5,4,44416,20,409,76,32,111,406,109,847,49,47.333332,49.83077,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-26,5,4,44069,19,189,37,81,69,187,181,1152,33,35.0,40.47273,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-04-26,1,4,44066,21,84,26,55,127,121,77,888,61,80.666664,69.02604,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-21,5,4,41344,20,560,67,47,111,548,320,978,59,52.0,49.291428,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-19,1,4,41343,18,136,28,41,72,140,64,894,54,64.666664,73.79348,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-03,6,4,45542,25,667,14,71,53,662,369,862,51,39.333332,36.824326,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-27,2,4,41352,21,390,32,67,127,424,39,744,62,73.666664,71.33121,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-21,5,4,44415,22,-36,0,48,73,2,6,973,39,41.333332,48.28161,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-07,1,4,44417,17,214,50,112,93,178,30,718,40,56.0,73.78621,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-10,3,4,45533,20,257,0,68,111,324,67,679,48,48.0,53.97778,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-11,5,4,41348,18,471,20,92,87,456,23,782,108,78.333336,86.53179,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-07,5,4,41734,22,372,22,59,73,372,435,574,40,48.0,51.316902,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-12,5,4,44066,5,96,57,80,121,78,18,801,101,92.0,115.74074,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-25,2,4,44068,17,535,55,99,93,421,460,730,79,95.333336,78.88398,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-20,6,4,41348,21,535,33,54,98,516,7,520,51,61.666668,58.88889,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-03-19,5,4,44068,23,489,14,41,55,497,38,737,42,43.333332,39.79798,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-30,5,4,44416,24,393,44,38,115,401,14,790,92,79.0,80.75781,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-11,4,4,41351,20,257,43,39,111,274,20,669,55,56.0,54.505882,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-13,6,4,44064,5,427,29,85,104,405,477,852,115,111.333336,108.16216,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-10,4,4,41724,4,412,28,37,188,431,54,508,94,99.333336,115.050385,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-07,1,4,41346,10,365,29,37,135,289,53,607,127,123.333336,110.39485,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-18,5,4,41728,5,272,30,130,121,189,186,604,109,104.0,110.78889,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-17,3,4,41733,6,422,22,100,60,422,337,547,38,54.0,52.881355,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-06,4,4,41365,7,136,25,51,127,117,64,864,110,103.0,79.412125,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-22,6,4,44060,20,291,73,42,111,277,17,700,45,46.333332,48.65101,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-15,2,4,45531,14,329,32,66,124,320,49,744,109,104.666664,93.867645,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-24,6,4,41344,18,347,18,73,87,299,62,760,92,90.666664,83.01538,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-06,2,4,45537,22,256,34,99,81,235,192,625,56,56.333332,58.97546,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-20,3,4,41355,19,598,23,121,82,571,34,898,42,49.666668,44.0,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-03-20,6,4,41376,9,342,25,100,66,352,117,903,39,56.333332,38.57143,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-25,2,4,44061,21,25,19,44,127,78,17,910,67,63.333332,69.92611,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-13,6,4,41350,6,416,0,111,45,412,443,959,43,50.0,54.685715,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-16,3,4,44067,21,363,52,97,127,353,22,695,70,63.333332,70.14762,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-09,3,4,41725,10,442,52,63,135,403,180,1011,114,123.333336,107.37143,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-15,2,4,44411,15,311,50,76,75,290,144,526,46,44.333332,50.935066,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-30,5,4,44064,12,262,21,111,92,305,244,483,37,34.666668,38.347828,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-10,4,4,44062,7,350,0,45,127,403,24,820,80,80.666664,79.38967,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-19,3,4,41376,23,630,0,52,60,648,46,584,36,42.0,41.831394,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-13,6,4,41350,27,104,0,45,133,205,443,838,36,262.0,61.45714,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-05,3,4,41368,17,221,79,92,108,130,415,621,82,80.0,101.83436,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-22,4,4,45545,1,253,0,0,180,259,259,653,216,189.0,157.52531,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-06,4,4,44069,24,376,23,37,126,392,163,519,94,94.0,86.6039,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-24,6,4,44066,25,590,39,86,53,567,220,1149,87,63.333332,44.464565,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-06,4,4,44418,26,619,14,42,81,588,204,1014,89,69.666664,64.5,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-10,1,4,41729,25,293,35,76,63,274,383,783,43,45.333332,44.09938,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-12,5,4,44412,25,242,0,98,53,258,199,656,35,36.0,39.403847,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-17,1,4,41346,8,298,25,86,155,288,324,495,71,86.666664,88.766464,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-30,2,4,45538,3,265,0,63,82,293,298,505,40,63.666668,46.549297,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-11,5,4,41363,26,324,33,43,73,311,84,566,61,67.333336,56.40782,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-30,2,4,44066,26,271,0,34,94,299,351,487,60,60.666668,71.55556,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-21,3,4,44414,6,649,62,136,60,584,428,1002,110,72.0,55.503185,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-11,2,4,41727,18,188,47,59,101,142,64,727,75,86.333336,90.641975,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-12,3,4,41354,15,32,63,96,108,6,21,879,46,58.666668,59.61836,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-28,3,4,41377,25,388,22,61,63,395,94,679,39,42.333332,44.10056,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-02,5,4,44059,19,398,33,96,69,397,457,816,39,36.333332,40.255554,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-22,1,4,41726,23,353,11,54,65,363,36,700,51,48.0,40.83077,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-06-10,4,4,45531,9,366,59,121,76,345,394,903,45,50.666668,40.72277,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-15,5,4,41352,9,420,59,94,66,382,224,792,35,38.333332,40.17647,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-05-06,4,4,41365,24,216,10,40,138,179,64,941,100,109.0,91.43226,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-26,5,4,44414,2,266,0,183,75,302,239,729,47,46.0,46.9,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-04-03,6,4,41370,19,348,21,91,69,354,252,904,51,43.333332,41.907894,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-18,5,4,41732,19,384,24,79,69,388,62,586,33,32.0,41.87356,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-22,1,4,45544,14,295,42,131,139,283,96,705,93,94.666664,100.77143,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-02-27,6,4,44411,4,322,25,40,156,376,238,476,91,86.666664,95.46429,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-22,6,4,41350,25,506,26,96,53,484,518,947,51,41.0,42.38053,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-02,5,4,44059,1,475,0,0,120,457,457,1022,228,169.33333,161.75555,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-05,1,4,41369,5,525,42,158,121,508,450,649,110,120.333336,115.27273,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-04-23,5,4,45532,19,186,26,63,57,185,210,714,40,39.0,41.19149,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-22,5,4,44410,13,357,58,48,95,311,126,902,110,96.333336,93.82609,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-06-22,2,4,45543,5,351,64,91,138,237,255,676,126,112.333336,120.028435,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-14,1,4,41363,10,195,19,57,135,178,203,614,150,130.33333,112.39484,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-14,1,4,41373,22,217,17,50,81,196,20,704,48,51.0,54.025127,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-10,6,4,41346,19,255,16,68,69,266,499,663,33,36.0,42.680412,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-13,6,4,41365,22,454,0,70,73,479,28,629,60,53.333332,52.59302,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-29,6,4,41367,11,367,19,113,146,435,147,692,78,77.0,68.446045,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-19,1,4,41351,25,345,27,95,63,337,88,754,42,43.0,45.626865,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-11,4,4,44418,19,670,30,93,82,681,581,728,30,36.666668,48.88506,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-20,2,4,44066,15,244,45,92,108,242,235,544,69,58.666668,58.305557,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-08,6,4,45536,4,223,20,35,156,277,279,603,92,95.666664,91.04878,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-27,0,4,45537,18,277,22,87,87,272,91,905,63,86.333336,93.30534,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-16,3,4,45543,8,217,12,76,155,229,171,625,129,111.333336,91.86667,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-11,4,4,44066,5,274,42,170,138,254,217,542,105,149.66667,130.79546,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-28,3,4,41376,21,296,25,46,108,300,40,682,109,68.333336,63.10274,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-15,2,4,41367,9,663,24,105,76,679,573,1075,40,40.666668,41.915,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-26,5,4,45540,20,364,41,41,111,386,22,717,51,56.0,50.22222,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-10,4,4,41732,21,532,45,66,108,497,163,783,60,74.333336,64.565445,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-22,2,4,44066,3,589,22,69,82,600,566,674,39,44.333332,47.01439,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-15,6,4,45534,15,265,28,77,87,268,388,622,71,58.333332,55.243904,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-27,6,4,44416,21,297,41,42,98,294,69,635,50,55.666668,58.559322,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-27,0,4,45545,25,59,45,91,63,36,24,2101,35,35.333332,44.096,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-08,2,4,44410,17,311,44,92,93,279,416,651,69,75.333336,82.87081,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-07,5,4,41345,21,323,80,41,98,288,53,647,54,48.333332,63.80537,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-22,6,4,41351,2,358,106,207,75,273,186,837,40,41.333332,48.330433,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-02,5,4,44059,21,296,26,59,98,327,156,780,43,59.666668,63.982758,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-07,5,4,45539,15,297,56,104,75,252,272,631,50,49.0,58.435898,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-19,6,4,41360,5,456,23,151,104,444,272,880,95,107.666664,100.61972,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-08,2,4,41728,1,364,0,0,180,334,334,691,199,240.33333,164.22798,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-17,3,4,44056,19,434,25,96,82,454,227,463,50,49.666668,49.267242,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-13,6,4,44064,12,458,25,57,92,493,477,821,32,37.0,39.783783,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-29,4,4,41730,15,135,61,91,87,108,206,772,59,59.666668,57.186207,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-23,6,4,41344,20,263,11,34,111,304,15,672,47,45.333332,45.166668,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-24,6,4,44066,22,178,20,58,73,185,60,662,39,57.333332,51.403507,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-14,1,4,45538,1,148,0,0,180,207,207,572,178,145.0,153.9755,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-15,6,4,41730,10,401,19,45,135,343,144,787,135,124.666664,105.00704,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-24,6,4,41352,6,334,0,101,45,315,306,722,35,40.666668,51.9011,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-23,2,4,41359,24,409,15,41,149,429,313,719,149,104.0,93.75862,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-20,3,4,41729,23,321,0,54,60,348,9,578,38,37.0,40.22222,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-04-02,5,4,41362,14,69,36,113,124,38,110,1106,86,101.333336,100.84746,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-11,0,4,45530,14,359,48,136,176,376,396,542,66,83.0,93.227,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-02,0,4,44060,19,623,17,77,57,619,217,883,38,39.0,39.390476,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-26,1,4,44066,15,148,43,105,108,162,77,782,72,63.333332,59.083332,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-19,5,4,41353,27,314,0,51,133,406,203,807,38,38.0,48.07143,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-05-05,3,4,41368,6,315,16,127,60,257,415,560,44,59.333332,55.41104,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-12,5,4,41366,24,367,0,33,115,391,297,836,78,73.0,81.42857,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-04,4,4,45539,19,459,38,85,69,454,91,485,36,37.0,47.90411,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-29,4,4,41349,3,453,18,47,82,464,468,1122,39,49.333332,46.64706,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-13,4,4,41727,5,96,63,97,138,32,211,822,132,127.666664,123.54891,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-02,5,4,44061,23,586,19,55,55,582,235,992,32,36.333332,39.198277,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-12,6,4,44057,10,419,35,36,135,410,423,533,125,122.666664,105.04651,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-12,1,4,41377,13,254,27,43,107,203,345,617,80,87.666664,92.86614,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-20,6,4,44062,7,524,20,33,95,545,556,1047,66,63.666668,64.11905,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-04-30,5,4,41355,17,467,46,104,93,464,521,900,47,83.333336,68.83846,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-21,3,4,45543,9,318,63,65,66,282,243,827,35,35.666668,39.170372,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-24,6,4,41371,23,353,14,48,55,361,112,567,35,34.333332,39.745453,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-20,6,4,45533,26,291,17,43,73,285,8,860,52,50.333332,57.061226,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-12,5,4,44057,22,373,20,52,73,363,45,581,43,48.0,54.41772,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-26,5,4,44060,16,383,28,63,139,415,29,1057,75,111.0,103.8353,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-15,1,4,44063,27,284,19,159,147,376,31,546,37,46.333332,50.98611,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-23,5,4,44411,11,200,11,91,110,219,160,673,99,74.666664,72.21583,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-18,5,4,45535,10,267,22,59,135,266,141,639,109,108.0,110.48619,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-24,1,4,45529,21,414,33,56,108,431,113,909,51,50.666668,64.98913,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-09,3,4,45540,9,384,90,81,76,332,50,913,40,41.0,38.36232,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-12,5,4,44066,10,181,62,27,118,143,18,788,93,97.333336,105.49383,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-10,6,4,44056,20,279,0,47,93,332,110,746,41,48.0,47.440475,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
